# synset_id	lemma	example
08511970-n	바닥	서울 ～. 읍내 ～. 좁은 시골 ～에서 살지만 마음은 편하이.
08512182-n	바닥	마당 ～. 책상 ～. ～에 깔다.
08512182-n	바닥	솥 ～의 누룽지. 버선 ～.
08512182-n	바닥	서울 ～. 읍내 ～. 좁은 시골 ～에서 살지만 마음은 편하이.
08512259-n	지경	～을 정하다. ～의 안과 밖.
08512259-n	범위	시험 ～. 활동 ～가 넓다.
08512259-n	경계	～ 측량. 나라와 나라의 ～. 섬진강은 경상도와 전라도의 ～가 된다.
08512736-n	경계	～ 측량. 나라와 나라의 ～. 섬진강은 경상도와 전라도의 ～가 된다.
08514592-n	주위	지구 ～를 도는 인공위성.
08521267-n	범위	시험 ～. 활동 ～가 넓다.
08521267-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
08521623-n	고분	신라 ～. 강서 ～. ～ 벽화.
08523483-n	가운데	두 나라 선수 ～에 우뚝 서서 금메달을 들어 보이는 우리 선수.
08523483-n	심장	한국의 ～ 서울.
08523483-n	배	～가 나온 기둥.
08524735-n	도시	～ 생활.
08540532-n	구	서울, 부산 등지에서는 새로운 ～가 여러 개 생겼다.
08540903-n	도시	～ 생활.
08541841-n	구역	대조영의 위세는 마침내 고구려의 ～에 떨치게 되었다.
08541841-n	범위	시험 ～. 활동 ～가 넓다.
08541841-n	지대	고원 ～. 공장 ～.
08544275-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08544419-n	모	한쪽 ～로 비켜 앉다.
08544419-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08544419-n	구석	종일 집 ～에만 들어박혀 무얼하나? 좋은 날씨에 방 ～에만 있지 말고 바깥바람도 좀 쐬렴.
08544419-n	구석	마음 한～ .
08544419-n	구석	외딴 시골 ～.
08544593-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08544813-n	땅	함경도 ～. 해남 ～. 이 ～에서 나고 이 ～에서 죽다.
08548733-n	성	산동～. 절강～.
08551628-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08552138-n	땅	함경도 ～. 해남 ～. 이 ～에서 나고 이 ～에서 죽다.
08552138-n	바닥	서울 ～. 읍내 ～. 좁은 시골 ～에서 살지만 마음은 편하이.
08554440-n	교외	～ 산책. ～ 철도.
08555102-n	교외	～ 산책. ～ 철도.
08562243-n	동양	～ 사람. ～ 문화(사상). ～의 신비.
08565701-n	귀	그는 네 ～가 반듯한 새 집으로 이사 왔다.
08565701-n	실마리	사건의 ～. 해결의 ～를 찾았다.
08565701-n	경계	～ 측량. 나라와 나라의 ～. 섬진강은 경상도와 전라도의 ～가 된다.
08565701-n	가장자리	책상 ～에 놓인 책. 소녀는 입 ～에 살짝 웃음을 띠면서 수줍어했다.
08565701-n	모서리	책상 ～.
08565701-n	테	모자에 흰 ～를 둘렀다.
08565701-n	테두리	도시의 ～를 벗어났다.
08565894-n	말단	～ 부분.
08565894-n	실마리	사건의 ～. 해결의 ～를 찾았다.
08566028-n	실마리	사건의 ～. 해결의 ～를 찾았다.
08566707-n	표	일한 ～가 난다.
08566707-n	표면	～이 거칠다. ～을 매끄럽게 다듬는다.
08566707-n	바닥	서울 ～. 읍내 ～. 좁은 시골 ～에서 살지만 마음은 편하이.
08567877-n	거처	～를 옮기다. ～를 정하다.
08567877-n	거처	～를 분명히 정하고 떠나자. ～를 알아야 찾아가지.
08568142-n	매체	정보 ～.
08568978-n	실마리	사건의 ～. 해결의 ～를 찾았다.
08569998-n	땅	～을 부치다. 물길이 좋은 ～. 이 넓은 들이 모두 최 부자의 ～이다.
08569998-n	범위	시험 ～. 활동 ～가 넓다.
08569998-n	들	오곡이 무르익는 ～.
08569998-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
08570758-n	경기장	육상～. 야구～. 배구～. 수영～. 실내～.
08570758-n	범위	시험 ～. 활동 ～가 넓다.
08570758-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
08572467-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
08573258-n	극지	～ 탐험.
08585657-n	윤곽	사건의 선명한 ～이 드러나다.
08586825-n	관구	～ 사령관.
08588294-n	속	만두 ～. 송편 ～. 김치 ～.
08588294-n	속	계획 ～에. 기쁨 ～에. 걱정 ～에 잠기다. 그 말(글) ～에. 동화 ～에 나오는 인물.
08588294-n	안	～에 들어가더니 소식이 없다.
08588294-n	내부	～ 공사.
08588699-n	가운데	～가 볼록한 항아리. 숲 ～로 걸어가다.
08588699-n	안	～에 들어가더니 소식이 없다.
08588840-n	내부	～ 공사.
08592494-n	가장자리	책상 ～에 놓인 책. 소녀는 입 ～에 살짝 웃음을 띠면서 수줍어했다.
08592656-n	범위	시험 ～. 활동 ～가 넓다.
08592656-n	경계	～ 측량. 나라와 나라의 ～. 섬진강은 경상도와 전라도의 ～가 된다.
08593130-n	범위	시험 ～. 활동 ～가 넓다.
08593262-n	선	～을 긋다. 곧은 ～. ～을 치다.
08593262-n	선	～이 부드럽다. ～이 선명하다.
08613472-n	표	일한 ～가 난다.
08613472-n	표면	～이 거칠다. ～을 매끄럽게 다듬는다.
08613472-n	바닥	서울 ～. 읍내 ～. 좁은 시골 ～에서 살지만 마음은 편하이.
08613593-n	밖	창 ～을 내다보다. 성 ～으로 나가다. 이 금 ～으로 물러나시오. 천 리 ～에서 일어난 일.
08613593-n	밖	그 ～의 일. 규정 ～의 문제. 당신 ～에도 다른 사람이 더 있지요. 뜻 ～에 만난 사람. 예상 ～의 일.
08613593-n	외부	～ 인사.
08613593-n	밖	날숨은 몸 ～으로 내보내는 숨이다. 해어진 양말 ～으로 내민 엄지발가락.
08613593-n	밖	～에서 하룻밤을 지새웠다.
08613593-n	밖	～에 나가서 놀아라.
08613593-n	이외	인생이란 것을 독서 ～에서 찾아보려는 의도이다.
08613593-n	바깥	～에 나가서 놀다. 울타리 ～에 핀 꽃.
08613593-n	바깥쪽	한 걸음만 더 ～으로 물러서 주시오.
08613593-n	바깥쪽	～에는 흰색을 칠하고 안쪽에는 빨간색을 칠했다.
08613733-n	밖	창 ～을 내다보다. 성 ～으로 나가다. 이 금 ～으로 물러나시오. 천 리 ～에서 일어난 일.
08613733-n	밖	그 ～의 일. 규정 ～의 문제. 당신 ～에도 다른 사람이 더 있지요. 뜻 ～에 만난 사람. 예상 ～의 일.
08613733-n	밖	날숨은 몸 ～으로 내보내는 숨이다. 해어진 양말 ～으로 내민 엄지발가락.
08613733-n	밖	～에서 하룻밤을 지새웠다.
08613733-n	밖	～에 나가서 놀아라.
08613733-n	위	언덕 ～. 책상 ～. 지붕 ～.
08613733-n	바깥	～에 나가서 놀다. 울타리 ～에 핀 꽃.
08613733-n	야외	～ 학습.
08613733-n	야외	～ 강연. ～ 무대.
08615374-n	공원	～ 지대. 탑골 ～.
08615926-n	지방	～에 가다.
08615926-n	지방	열대 ～. 추운 ～의 식물.
08615926-n	고장	내 고향은 사과 ～으로 유명한 대구이다.
08616311-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08616311-n	선로	전화 ～ 공사로 교통이 혼잡했다.
08616311-n	선	～을 긋다. 곧은 ～. ～을 치다.
08616311-n	경로	역사의 발전 ～.
08616311-n	경로	부산 갔다 오는 ～에 대구에 잠시 들렀다.
08616311-n	선	～이 부드럽다. ～이 선명하다.
08616985-n	귀로	～에 오르다.
08617963-n	마루	동산 ～에 떠오른 둥근 달. 이 고개 ～에서 다리 좀 쉬자. 용마루의 가장 높은 ～가 용마루이다.
08617963-n	정상	백두산 ～에 있는 천지. 한라산 ～에 오르다.
08617963-n	정상	두 나라 ～이 모여 회담하다.
08617963-n	산정	～에 오르다.
08621598-n	위치	놓을 ～. ～를 정하다. 옛날에 성이 있었던 ～.
08621598-n	광장	공동의 ～. 대화의 ～. 젊음의 ～.
08621598-n	군데	한 ～. 몇 ～. 여러 ～.
08622950-n	위치	놓을 ～. ～를 정하다. 옛날에 성이 있었던 ～.
08622950-n	부위	수술 ～.
08623568-n	위치	놓을 ～. ～를 정하다. 옛날에 성이 있었던 ～.
08624196-n	위치	놓을 ～. ～를 정하다. 옛날에 성이 있었던 ～.
08624385-n	위치	놓을 ～. ～를 정하다. 옛날에 성이 있었던 ～.
08624385-n	부위	수술 ～.
08626522-n	신도시	～ 건설.
08628921-n	이르다	배가 나루에 ～.
08628921-n	범위	시험 ～. 활동 ～가 넓다.
08629199-n	범위	시험 ～. 활동 ～가 넓다.
08630039-n	구역	대조영의 위세는 마침내 고구려의 ～에 떨치게 되었다.
08630039-n	땅	함경도 ～. 해남 ～. 이 ～에서 나고 이 ～에서 죽다.
08630039-n	범위	시험 ～. 활동 ～가 넓다.
08630039-n	바닥	서울 ～. 읍내 ～. 좁은 시골 ～에서 살지만 마음은 편하이.
08630039-n	지대	고원 ～. 공장 ～.
08632423-n	광장	시청 앞 ～. 서울역 ～.
08632423-n	공지	～ 활용.
08641113-n	부근	학교 ～. ～ 일대.
08641113-n	근처	～ 마을. 집 ～.
08642037-n	부근	학교 ～. ～ 일대.
08642145-n	구역	대조영의 위세는 마침내 고구려의 ～에 떨치게 되었다.
08642632-n	근처	～ 마을. 집 ～.
08644722-n	시골	～로 내려가다. ～에서 지내다.
08644722-n	지방	～에 가다.
08644722-n	지방	열대 ～. 추운 ～의 식물.
08644722-n	고장	내 고향은 사과 ～으로 유명한 대구이다.
08645033-n	시골	～로 내려가다. ～에서 지내다.
08646787-n	산수	～가 좋은 곳.
08646787-n	정경	아늑한 고향 마을의 ～.
08646787-n	배경	～이 아름다운 마을.
08646787-n	배경	탑을 ～으로 하여 사진을 찍었다.
08646787-n	광경	곡예사와 동물들이 한데 어울려 갖가지 재주를 부리는 ～을 보고 아이들은 박수를 치면서 좋아했다.
08646787-n	경치	～가 좋다. 아름다운 ～.
08646787-n	물색	이 때 정히 삼춘가절이라, ～이 가히 보암직하니…. ～이 아름답다.
08646787-n	전망	～이 아름답다.
08646902-n	산수	～가 좋은 곳.
08646902-n	경치	～가 좋다. 아름다운 ～.
08646902-n	물색	이 때 정히 삼춘가절이라, ～이 가히 보암직하니…. ～이 아름답다.
08647354-n	경내	～에 들어서다.
08648322-n	구역	대조영의 위세는 마침내 고구려의 ～에 떨치게 되었다.
08648322-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
08648658-n	구역	대조영의 위세는 마침내 고구려의 ～에 떨치게 되었다.
08649345-n	근처	～ 마을. 집 ～.
08650157-n	길	배움의 ～. 교육의 ～. 나는 내일모레 50이 되는데, 늙은 말 같은 이 몸을 채찍질하며 잘못 들어선 ～을 가고 있다.
08650157-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08650157-n	방면	부산 ～. 전라도 ～.
08650157-n	방면	관동 팔백 리의 ～을 맛디시니 어와 성은이야 가디록 망극하다.
08651247-n	용지	～ 정리. 공장 ～. 주택 ～.
08653570-n	범위	시험 ～. 활동 ～가 넓다.
08653570-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
08653706-n	위치	놓을 ～. ～를 정하다. 옛날에 성이 있었던 ～.
08653706-n	서다	선두에 ～. 기로에 ～. 교단에 ～.
08654360-n	성	산동～. 절강～.
08656590-n	위치	놓을 ～. ～를 정하다. 옛날에 성이 있었던 ～.
08656590-n	부위	수술 ～.
08658118-n	범위	시험 ～. 활동 ～가 넓다.
08659446-n	범위	시험 ～. 활동 ～가 넓다.
08659446-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
08659993-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08660339-n	표	일한 ～가 난다.
08660339-n	표면	～이 거칠다. ～을 매끄럽게 다듬는다.
08660339-n	바닥	서울 ～. 읍내 ～. 좁은 시골 ～에서 살지만 마음은 편하이.
08663354-n	표	일한 ～가 난다.
08664184-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
08665504-n	도시	～ 생활.
08671168-n	도시	～ 생활.
08671644-n	고향	마음의 ～. 돌아갈 내 ～ 하늘나라.
08671644-n	고향	～ 생각. ～은 언제나 따뜻한 어머님의 품속 같다.
08672199-n	도시	～ 생활.
08672397-n	구	서울, 부산 등지에서는 새로운 ～가 여러 개 생겼다.
08672738-n	시골	～로 내려가다. ～에서 지내다.
08672738-n	동	이 ～에 사는 김 서방입니다.
08672738-n	마을	고향～. 작은～.
08672738-n	부락	자연 ～. 강 건너 ～.
08673039-n	마을	고향～. 작은～.
08673395-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08673395-n	지대	고원 ～. 공장 ～.
08674739-n	땅	～을 부치다. 물길이 좋은 ～. 이 넓은 들이 모두 최 부자의 ～이다.
08674739-n	밭	～이 걸다. ～을 갈다. ～을 일구다. ～ 한 뙈기.
08674970-n	지반	～이 약하다. ～이 무르다. 단단한 ～.
08675967-n	도시	～ 생활.
08676622-n	공터	～를 타작 마당으로 쓰다. ～에 나가 술래잡기를 하다.
08676622-n	공지	～ 활용.
08677801-n	정상	백두산 ～에 있는 천지. 한라산 ～에 오르다.
08677801-n	정상	두 나라 ～이 모여 회담하다.
08679972-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
08681222-n	과정	발달 ～. 성장 ～.
08681222-n	경로	역사의 발전 ～.
08681222-n	경로	부산 갔다 오는 ～에 대구에 잠시 들렀다.
08683548-n	자연	우리 나라 ～은 참으로 아름답다.
08683548-n	자연	～ 개발. ～ 정복.
08690792-n	교외	～ 산책. ～ 철도.
09178999-n	사정	말못할 ～. ～을 참작하다.
09178999-n	영문	무슨 ～인지 알 수 없다.
09178999-n	사유	～를 밝히다.
09178999-n	까닭	아무런 ～도 없이. ～ 모를 일. 왜 그런가 ～이나 압시다.
09178999-n	사연	어떤 말 못할 ～이 있는 모양이다. 참으로 기막힌 ～이 있답니다.
09178999-n	턱	～이 닿는 소리를 해야 믿지. 무슨 ～에 남에게 욕을 하시오. 그럴 ～이 있겠니? 나야 알 ～이 없는 일이다.
09178999-n	제정신	저 사람 지금 ～이 아닌가 봐. 이제야 ～이 돌아왔구먼.
09179606-n	영문	무슨 ～인지 알 수 없다.
09179606-n	사유	～를 밝히다.
09179606-n	까닭	아무런 ～도 없이. ～ 모를 일. 왜 그런가 ～이나 압시다.
09201031-n	구멍	～을 내다(파다). ～이 뚫리다. 바늘 ～. 연탄 ～.
09215315-n	전	화로의 ～.
09217230-n	뭍	～ 사람들.
09217230-n	뭍	～에 오르다. ～은 자연 박물관.
09222051-n	동강	나무 ～. ～을 내다. 양초 ～. 연필 ～.
09222051-n	단편	지식의 ～.
09222051-n	파편	유리 ～. 폭탄 ～.
09222051-n	반	～으로 쪼개다. ～쯤 찬 물 항아리.
09225146-n	물	～을 마시다. ～이 마르다. ～이 맑다. 흐르는 ～. 생물의 몸은 70% 이상이 ～로 되어 있다. ～을 아끼다.
09225146-n	물	～ 감자.
09228801-n	틈	학생들 ～에 서 있는 선생님. 어른들 ～에 낀 아이.
09229158-n	파편	유리 ～. 폭탄 ～.
09229709-n	게거품	입에 ～을 물다.
09229709-n	포말	푸른 물결과 흰 ～.
09229709-n	거품	입에 ～을 물고 말하다.
09229709-n	거품	비누 ～. 맥주 ～. ～이 잘 일다.
09230768-n	돌	황금 보기를 ～ 같이 하라. ～로 치다.
09241929-n	놈	암 ～. 큰 ～. 무슨 ～의 얘기가 그렇게도 길까. 망할 ～의 세상.
09243769-n	빈틈	문짝 사이에 ～이 생겨 찬바람이 솔솔 들어온다.
09243769-n	틈	학생들 ～에 서 있는 선생님. 어른들 ～에 낀 아이.
09244469-n	구	세계의 동물 분포를 여섯 ～로 나눈 가운데서 우리 나라는 구북구에 속한다.
09247410-n	구름	흰 ～. ～이 끼다. ～에 가린 달.
